消息序列	级别	类型	发布区间数	发布区域	开始时间	结束时间	发布内容	MESSAGE_TARGET	PERIOD_FLAG	影响时间	延误日期	范围类型(1车站，3方向，4区间)	事发时间（小时）	事发时间（分钟）	开始站点	结束站点	范围的描述	ERROR_REASON	ERROR_STATUS	线路编号	三色状态（1为绿，2为黄，3为红）		
2028629	COCC级	0013 	1	0324	2014/5/29 8:49:26	2014/5/29 8:54:26		TF0002,MX0001,B00000,IP0001	1	5分钟以上	2014-05-29	3	7	16	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	2		
2028628	COCC级	0013 	1	0325	2014/5/29 8:49:26	2014/5/29 8:54:26		TF0002,MX0001,B00000,IP0001	1	5分钟以上	2014-05-29	3	7	16	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	2		
2028631	COCC级	0013 	1	0131	2014/5/29 8:49:26	2014/5/29 8:54:26		TF0002,MX0001,B00000,IP0001	1	5分钟以上	2014-05-29	1	7	16	彭浦新村	彭浦新村	彭浦新村	！客流量大	目前已采取进站限流措施	01	2		
2028630	COCC级	0013 	1	0111	2014/5/29 8:49:26	2014/5/29 8:54:26		TF0002,MX0001,B00000,IP0001	1	5分钟以上	2014-05-29	1	7	16	莘庄	莘庄	莘庄	！客流量大	目前已采取进站限流措施	01	2		
2028627	COCC级	0013 	1	0326	2014/5/29 8:49:26	2014/5/29 8:54:26		TF0002,MX0001,B00000,IP0001	1	5分钟以上	2014-05-29	3	7	16	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	2		
2028623	COCC级	0013 	1	0330	2014/5/29 8:49:26	2014/5/29 8:54:26		TF0002,MX0001,B00000,IP0001	1	5分钟以上	2014-05-29	3	7	16	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	2		
2028622	COCC级	0013 	1	0331	2014/5/29 8:49:26	2014/5/29 8:54:26		TF0002,MX0001,B00000,IP0001	1	5分钟以上	2014-05-29	3	7	16	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	2		
2028624	COCC级	0013 	1	0329	2014/5/29 8:49:26	2014/5/29 8:54:26		TF0002,MX0001,B00000,IP0001	1	5分钟以上	2014-05-29	3	7	16	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	2		
2028626	COCC级	0013 	1	0327	2014/5/29 8:49:26	2014/5/29 8:54:26		TF0002,MX0001,B00000,IP0001	1	5分钟以上	2014-05-29	3	7	16	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	2		
2028625	COCC级	0013 	1	0328	2014/5/29 8:49:26	2014/5/29 8:54:26		TF0002,MX0001,B00000,IP0001	1	5分钟以上	2014-05-29	3	7	16	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	2		
2028620	COCC级	0013 	1	0639	2014/5/29 8:49:26	2014/5/29 8:54:26		TF0002,MX0001,B00000,IP0001	1	5分钟以上	2014-05-29	3	7	16	东靖路	金桥路	东靖路往金桥路方向	！客流量大	目前已采取进站限流措施	06	2		
2028621	COCC级	0013 	1	0638	2014/5/29 8:49:26	2014/5/29 8:54:26		TF0002,MX0001,B00000,IP0001	1	5分钟以上	2014-05-29	3	7	16	东靖路	金桥路	东靖路往金桥路方向	！客流量大	目前已采取进站限流措施	06	2		
2028617	COCC级	0013 	1	0642	2014/5/29 8:49:26	2014/5/29 8:54:26		TF0002,MX0001,B00000,IP0001	1	5分钟以上	2014-05-29	3	7	16	东靖路	金桥路	东靖路往金桥路方向	！客流量大	目前已采取进站限流措施	06	2		
2028619	COCC级	0013 	1	0640	2014/5/29 8:49:26	2014/5/29 8:54:26		TF0002,MX0001,B00000,IP0001	1	5分钟以上	2014-05-29	3	7	16	东靖路	金桥路	东靖路往金桥路方向	！客流量大	目前已采取进站限流措施	06	2		
2028618	COCC级	0013 	1	0641	2014/5/29 8:49:26	2014/5/29 8:54:26		TF0002,MX0001,B00000,IP0001	1	5分钟以上	2014-05-29	3	7	16	东靖路	金桥路	东靖路往金桥路方向	！客流量大	目前已采取进站限流措施	06	2		
2028894	COCC级	0013 	1	0330	2014/5/29 8:49:56	2014/5/29 8:54:56		TF0002,MX0001,B00000,IP0001	1		2014-05-29	3	8	49	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	1		
2028901	COCC级	0013 	1	0131	2014/5/29 8:49:56	2014/5/29 8:54:56		TF0002,MX0001,B00000,IP0001	1		2014-05-29	1	8	49	彭浦新村	彭浦新村	彭浦新村	！客流量大	目前已采取进站限流措施	01	1		
2028889	COCC级	0013 	1	0641	2014/5/29 8:49:56	2014/5/29 8:54:56		TF0002,MX0001,B00000,IP0001	1		2014-05-29	3	8	49	东靖路	金桥路	东靖路往金桥路方向	！客流量大	目前已采取进站限流措施	06	1		
2028888	COCC级	0013 	1	0642	2014/5/29 8:49:56	2014/5/29 8:54:56		TF0002,MX0001,B00000,IP0001	1		2014-05-29	3	8	49	东靖路	金桥路	东靖路往金桥路方向	！客流量大	目前已采取进站限流措施	06	1		
2028895	COCC级	0013 	1	0329	2014/5/29 8:49:56	2014/5/29 8:54:56		TF0002,MX0001,B00000,IP0001	1		2014-05-29	3	8	49	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	1		
2028896	COCC级	0013 	1	0328	2014/5/29 8:49:56	2014/5/29 8:54:56		TF0002,MX0001,B00000,IP0001	1		2014-05-29	3	8	49	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	1		
2028897	COCC级	0013 	1	0327	2014/5/29 8:49:56	2014/5/29 8:54:56		TF0002,MX0001,B00000,IP0001	1		2014-05-29	3	8	49	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	1		
2028890	COCC级	0013 	1	0640	2014/5/29 8:49:56	2014/5/29 8:54:56		TF0002,MX0001,B00000,IP0001	1		2014-05-29	3	8	49	东靖路	金桥路	东靖路往金桥路方向	！客流量大	目前已采取进站限流措施	06	1		
2028893	COCC级	0013 	1	0331	2014/5/29 8:49:56	2014/5/29 8:54:56		TF0002,MX0001,B00000,IP0001	1		2014-05-29	3	8	49	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	1		
2028892	COCC级	0013 	1	0638	2014/5/29 8:49:56	2014/5/29 8:54:56		TF0002,MX0001,B00000,IP0001	1		2014-05-29	3	8	49	东靖路	金桥路	东靖路往金桥路方向	！客流量大	目前已采取进站限流措施	06	1		
2028891	COCC级	0013 	1	0639	2014/5/29 8:49:56	2014/5/29 8:54:56		TF0002,MX0001,B00000,IP0001	1		2014-05-29	3	8	49	东靖路	金桥路	东靖路往金桥路方向	！客流量大	目前已采取进站限流措施	06	1		
2028898	COCC级	0013 	1	0326	2014/5/29 8:49:56	2014/5/29 8:54:56		TF0002,MX0001,B00000,IP0001	1		2014-05-29	3	8	49	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	1		
2028887	COCC级	0013 	1	0111	2014/5/29 8:49:56	2014/5/29 8:54:56		TF0002,MX0001,B00000,IP0001	1		2014-05-29	1	8	49	莘庄	莘庄	莘庄	！客流量大	目前已采取进站限流措施	01	1		
2028900	COCC级	0013 	1	0324	2014/5/29 8:49:56	2014/5/29 8:54:56		TF0002,MX0001,B00000,IP0001	1		2014-05-29	3	8	49	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	1		
2028899	COCC级	0013 	1	0325	2014/5/29 8:49:56	2014/5/29 8:54:56		TF0002,MX0001,B00000,IP0001	1		2014-05-29	3	8	49	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	1		
2028597	COCC级	0013 	1	1321	2014/5/29 23:58:26	2014/5/30 0:03:26	上海地铁提示信息：请乘客们持票进出站，文明乘车，冒用免费乘车证件、使用假证、逃票等违规者的信息，将被纳入个人信用信息系统。	TF0002,MX0001,B00000,IP0001	1	5分钟以上	2014-05-29	1	6	28	金运路	金运路	金运路	！客流量大		13	2		
