ST_NO,"FIRST_T_TIME","LAST_T_TIME","DESTINATION","DRAWING_NO"
000323,"26536","83194","000311","2015_2_17_14_32_15"
000323,"21900","83700","000311","2015_4_13_19_47_20"
000323,"20963","82163","000402","2014_12_31_11_50_06"
000323,"22234","83434","040402","2014_12_31_11_50_06"
000323,"20963","82163","000402","2015_2_17_14_32_15"
000323,"21211","82711","030339","2015_4_13_20_1_21"
000323,"—","—","030339","2014_12_31_11_28_12"
000323,"26536","83194","000311","2014_12_31_11_28_12"
000323,"20963","82163","000402","2014_12_31_11_28_12"
000323,"22234","83434","040402","2014_12_31_11_28_12"
000323,"20963","82163","000402","2015_2_17_14_30_13"
000323,"22234","83434","040402","2015_2_17_14_30_13"
000323,"20963","82163","000402","2014_12_31_18_25_05"
000323,"20963","82163","000402","2014_12_31_11_48_05"
000323,"20963","82163","000402","2014_12_31_11_52_07"
000323,"22234","83434","040402","2014_12_31_11_52_07"
000323,"21211","82711","030339","2014_12_31_11_52_07"
000323,"21900","83700","000311","2015_7_16_12_27_51"
000323,"21900","83700","000311","2015_7_16_12_29_52"
000323,"21211","82711","030339","2015_7_16_12_29_52"
000323,"21211","82711","000331","2015_7_16_12_29_52"
000323,"20963","82163","000402","2015_4_13_20_1_21"
000323,"21211","82711","030339","2015_7_16_12_27_51"
000323,"20963","82163","000402","2015_4_13_20_11_22"
000323,"22234","83434","040402","2015_4_13_20_11_22"
000323,"21211","82711","030339","2015_4_13_20_11_22"
000323,"21211","82711","030339","2015_4_13_19_47_20"
000323,"21211","82711","000331","2015_7_16_12_27_51"
000323,"21900","83700","000311","2015_4_13_20_1_21"
000323,"22234","83434","040402","2015_4_13_20_1_21"
000324,"21161","82361","000402","2014_12_31_11_20_30"
000324,"22033","83233","040402","2014_12_31_11_20_30"
000324,"22033","83233","040402","2015_4_13_19_47_20"
000324,"22033","83233","040402","2014_12_31_18_25_05"
000324,"21409","83645","030339","2014_12_31_18_25_05"
000324,"21699","83499","000311","2014_12_31_18_25_05"
000324,"21161","82361","000402","2014_12_31_18_27_06"
000324,"21161","82361","000402","2014_12_31_11_50_06"
000324,"21409","82909","030339","2014_12_31_11_20_30"
000324,"21699","83499","000311","2014_12_31_11_20_30"
000324,"21409","83410","030339","2014_12_31_18_27_06"
000324,"21161","82361","000402","2014_12_31_11_48_05"
000324,"22033","83233","040402","2014_12_31_11_48_05"
000324,"21409","83598","030339","2014_12_31_11_48_05"
000324,"21699","83499","000311","2014_12_31_11_48_05"
000324,"21161","82361","000402","2014_12_31_18_25_05"
000324,"21409","83598","030339","2014_12_31_11_50_06"
000324,"21699","83499","000311","2014_12_31_11_50_06"
000324,"21699","83499","000311","2014_12_31_11_52_07"
000324,"21161","82361","000402","2014_12_31_11_28_12"
000324,"21699","83499","000311","2015_4_13_20_1_21"
000324,"22033","83233","040402","2014_12_31_18_27_06"
000324,"21699","83499","000311","2014_12_31_18_27_06"
000324,"21161","82361","000402","2014_12_31_11_52_07"
000324,"24413","81823","000311","2015_2_17_14_30_13"
000324,"21161","82361","000402","2015_2_17_14_30_13"
000324,"21699","83499","000311","2015_4_13_20_11_22"
000324,"—","—","030339","2015_2_17_14_30_13"
000324,"—","—","030339","2015_2_17_14_32_15"
000324,"26311","82969","000311","2015_2_17_14_32_15"
000324,"21699","83499","000311","2015_4_13_19_47_20"
000324,"21161","82361","000402","2015_4_13_19_47_20"
000324,"22033","83233","040402","2014_12_31_11_50_06"
000324,"21161","82361","000402","2015_2_17_14_32_15"
000324,"22033","83233","040402","2015_2_17_14_32_15"
000324,"21409","82909","030339","2015_4_13_20_1_21"
000324,"—","—","030339","2014_12_31_11_28_12"
000324,"26311","82969","000311","2014_12_31_11_28_12"
000324,"22033","83233","040402","2014_12_31_11_28_12"
000324,"22033","83233","040402","2015_2_17_14_30_13"
000324,"22033","83233","040402","2014_12_31_11_52_07"
000324,"21409","82909","030339","2014_12_31_11_52_07"
000324,"21409","82909","000331","2015_7_16_12_29_52"
000324,"21699","83499","000311","2015_7_16_12_29_52"
000324,"21409","82909","030339","2015_7_16_12_29_52"
000324,"21409","82909","030339","2015_7_16_12_27_51"
000324,"21161","82361","000402","2015_4_13_20_11_22"
000324,"22033","83233","040402","2015_4_13_20_11_22"
000324,"21409","82909","030339","2015_4_13_20_11_22"
000324,"21409","82909","030339","2015_4_13_19_47_20"
000324,"21161","82361","000402","2015_4_13_20_1_21"
000324,"21409","82909","000331","2015_7_16_12_27_51"
000324,"21699","83499","000311","2015_7_16_12_27_51"
000324,"22033","83233","040402","2015_4_13_20_1_21"
000325,"21538","83038","000331","2015_7_16_12_27_51"
000325,"21538","83038","030339","2015_4_13_20_11_22"
000325,"21538","83038","030339","2015_4_13_19_47_20"
000325,"22228","81000","000402","2015_4_13_20_1_21"
000325,"21538","83038","030339","2015_7_16_12_27_51"
000325,"21538","83038","030339","2015_7_16_12_29_52"
000325,"21538","83038","000331","2015_7_16_12_29_52"
000325,"21559","83359","000311","2015_7_16_12_27_51"
000325,"—","—","040402","2015_4_13_20_11_22"
000325,"21559","83359","000311","2015_4_13_20_11_22"
000325,"—","—","040402","2014_12_31_18_25_05"
000325,"21559","83359","000311","2015_7_16_12_29_52"
000325,"—","—","030339","2015_2_17_14_30_13"
000325,"24273","81683","000311","2015_2_17_14_30_13"
000325,"21559","83359","000311","2015_4_13_20_1_21"
000325,"22200","81000","000402","2015_4_13_20_11_22"
000325,"26167","82825","000311","2015_2_17_14_32_15"
000325,"21559","83359","000311","2015_4_13_19_47_20"
000325,"22200","81000","000402","2015_4_13_19_47_20"
000325,"22228","81000","000402","2015_2_17_14_32_15"
000325,"—","—","040402","2015_2_17_14_32_15"
000325,"—","—","030339","2015_2_17_14_32_15"
000325,"21538","83778","030339","2014_12_31_18_25_05"
000325,"21559","83359","000311","2014_12_31_18_25_05"
000325,"—","—","000402","2014_12_31_11_50_06"
000325,"—","—","040402","2014_12_31_11_50_06"
000325,"—","—","040402","2014_12_31_11_48_05"
000325,"21538","83727","030339","2014_12_31_11_48_05"
000325,"21559","83359","000311","2014_12_31_11_48_05"
000325,"—","—","040402","2015_4_13_20_1_21"
000325,"21538","83038","030339","2015_4_13_20_1_21"
000325,"—","—","000402","2014_12_31_11_28_12"
000325,"—","—","040402","2014_12_31_11_28_12"
000325,"—","—","030339","2014_12_31_11_28_12"
000325,"26167","82825","000311","2014_12_31_11_28_12"
000325,"22200","81000","000402","2015_2_17_14_30_13"
000325,"—","—","040402","2015_2_17_14_30_13"
000325,"21559","83359","000311","2014_12_31_11_50_06"
000325,"—","—","000402","2014_12_31_11_20_30"
000325,"21538","83038","030339","2014_12_31_11_52_07"
000325,"21559","83359","000311","2014_12_31_11_52_07"
000325,"—","—","000402","2014_12_31_18_25_05"
000325,"—","—","040402","2015_4_13_19_47_20"
000325,"21538","83727","030339","2014_12_31_11_50_06"
000325,"—","—","000402","2014_12_31_11_48_05"
000325,"—","—","000402","2014_12_31_11_52_07"
000325,"—","—","040402","2014_12_31_11_52_07"
000325,"21559","83359","000311","2014_12_31_18_27_06"
000325,"—","—","000402","2014_12_31_18_27_06"
000325,"—","—","040402","2014_12_31_18_27_06"
000325,"21538","83539","030339","2014_12_31_18_27_06"
000325,"—","—","040402","2014_12_31_11_20_30"
000325,"21538","83038","030339","2014_12_31_11_20_30"
000325,"21559","83359","000311","2014_12_31_11_20_30"
000326,"21053","82493","000826","2014_10_30_16_19_23"
000326,"26030","82688","000311","2014_12_31_11_28_12"
000326,"22525","83965","000849","2014_10_30_16_22_24"
000326,"—","—","040402","2014_12_31_11_48_05"
000326,"21679","83868","030339","2014_12_31_11_48_05"
000326,"21679","83868","030339","2014_12_31_11_50_06"
000326,"21426","83226","000311","2014_12_31_11_50_06"
000326,"—","—","000402","2014_12_31_11_20_30"
000326,"—","—","040402","2015_4_13_19_47_20"
000326,"—","—","040402","2015_2_17_14_32_15"
000326,"—","—","030339","2015_2_17_14_32_15"
000326,"26030","82688","000311","2015_2_17_14_32_15"
000326,"21426","83226","000311","2015_4_13_19_47_20"
000326,"—","—","000402","2014_12_31_11_50_06"
000326,"—","—","040402","2014_12_31_11_50_06"
000326,"22228","81000","000402","2015_2_17_14_32_15"
000326,"21426","83226","000311","2014_12_31_11_20_30"
000326,"—","—","040402","2014_12_31_18_25_05"
000326,"21679","83923","030339","2014_12_31_18_25_05"
000326,"21426","83226","000311","2014_12_31_18_25_05"
000326,"—","—","000402","2014_12_31_18_27_06"
000326,"—","—","040402","2014_12_31_11_20_30"
000326,"21679","83179","030339","2014_12_31_11_20_30"
000326,"21426","83226","000311","2014_12_31_11_48_05"
000326,"21053","82493","000826","2014_10_30_16_22_24"
000326,"—","—","000402","2014_12_31_11_28_12"
000326,"—","—","040402","2014_12_31_11_28_12"
000326,"22200","81000","000402","2015_2_17_14_30_13"
000326,"—","—","040402","2015_2_17_14_30_13"
000326,"—","—","000402","2014_12_31_18_25_05"
000326,"—","—","000402","2014_12_31_11_48_05"
000326,"—","—","000402","2014_12_31_11_52_07"
000326,"—","—","040402","2014_12_31_11_52_07"
000326,"21679","83179","030339","2014_12_31_11_52_07"
000326,"21426","83226","000311","2014_12_31_11_52_07"
000326,"21426","83226","000311","2015_4_13_20_11_22"
000326,"—","—","040402","2014_12_31_18_27_06"
000326,"21679","83680","030339","2014_12_31_18_27_06"
000326,"21426","83226","000311","2014_12_31_18_27_06"
000326,"—","—","030339","2015_2_17_14_30_13"
000326,"24140","81550","000311","2015_2_17_14_30_13"
000326,"22200","81000","000402","2015_4_13_19_47_20"
000326,"21426","83226","000311","2015_7_16_12_27_51"
000326,"21426","83226","000311","2015_7_16_12_29_52"
000326,"21679","83179","030339","2015_7_16_12_29_52"
000326,"21679","83179","000331","2015_7_16_12_29_52"
000326,"22228","81000","000402","2015_4_13_20_1_21"
000326,"21679","83179","030339","2015_7_16_12_27_51"
000326,"22200","81000","000402","2015_4_13_20_11_22"
000326,"—","—","040402","2015_4_13_20_11_22"
000326,"21679","83179","030339","2015_4_13_20_11_22"
000326,"21679","83179","030339","2015_4_13_19_47_20"
000326,"21679","83179","000331","2015_7_16_12_27_51"
000326,"21426","83226","000311","2015_4_13_20_1_21"
000326,"—","—","040402","2015_4_13_20_1_21"
000326,"21679","83179","030339","2015_4_13_20_1_21"
000326,"—","—","030339","2014_12_31_11_28_12"
000326,"22525","83965","000849","2014_10_30_16_19_23"
000327,"21292","83092","000311","2014_12_31_18_27_06"
000327,"—","—","000402","2014_12_31_18_27_06"
000327,"—","—","040402","2014_12_31_18_27_06"
000327,"21812","83813","030339","2014_12_31_18_27_06"
000327,"—","—","040402","2014_12_31_11_20_30"
000327,"21812","83312","030339","2014_12_31_11_20_30"
000327,"21292","83092","000311","2014_12_31_11_20_30"
000327,"—","—","000402","2014_12_31_11_28_12"
000327,"—","—","040402","2014_12_31_11_28_12"
000327,"—","—","030339","2014_12_31_11_28_12"
000327,"25892","82550","000311","2014_12_31_11_28_12"
000327,"—","—","040402","2015_2_17_14_30_13"
000327,"21292","83092","000311","2014_12_31_11_50_06"
000327,"—","—","000402","2014_12_31_18_25_05"
000327,"—","—","000402","2014_12_31_11_20_30"
000327,"21812","83312","030339","2014_12_31_11_52_07"
000327,"21292","83092","000311","2014_12_31_11_52_07"
000327,"—","—","040402","2015_4_13_19_47_20"
000327,"21812","84001","030339","2014_12_31_11_50_06"
000327,"—","—","000402","2014_12_31_11_48_05"
000327,"—","—","000402","2014_12_31_11_52_07"
000327,"—","—","040402","2014_12_31_18_25_05"
000327,"—","—","040402","2014_12_31_11_52_07"
000327,"25892","82550","000311","2015_2_17_14_32_15"
000327,"21292","83092","000311","2015_4_13_19_47_20"
000327,"22200","81000","000402","2015_4_13_19_47_20"
000327,"22228","81000","000402","2015_2_17_14_32_15"
000327,"—","—","040402","2015_2_17_14_32_15"
000327,"—","—","030339","2015_2_17_14_32_15"
000327,"21812","84060","030339","2014_12_31_18_25_05"
000327,"21292","83092","000311","2014_12_31_18_25_05"
000327,"—","—","000402","2014_12_31_11_50_06"
000327,"—","—","040402","2014_12_31_11_50_06"
000327,"—","—","040402","2014_12_31_11_48_05"
000327,"21812","84001","030339","2014_12_31_11_48_05"
000327,"21292","83092","000311","2014_12_31_11_48_05"
000327,"—","—","040402","2015_4_13_20_1_21"
000327,"21812","83312","030339","2015_4_13_20_1_21"
000327,"21812","83312","000331","2015_7_16_12_27_51"
000327,"21812","83312","030339","2015_4_13_20_11_22"
000327,"21812","83312","030339","2015_4_13_19_47_20"
000327,"22228","81000","000402","2015_4_13_20_1_21"
000327,"21812","83312","030339","2015_7_16_12_27_51"
000327,"21812","83312","030339","2015_7_16_12_29_52"
000327,"21812","83312","000331","2015_7_16_12_29_52"
000327,"21292","83092","000311","2015_7_16_12_27_51"
000327,"—","—","040402","2015_4_13_20_11_22"
000327,"21292","83092","000311","2015_4_13_20_11_22"
000327,"21292","83092","000311","2015_7_16_12_29_52"
000327,"—","—","030339","2015_2_17_14_30_13"
000327,"24006","81416","000311","2015_2_17_14_30_13"
000327,"22200","81000","000402","2015_2_17_14_30_13"
000327,"21292","83092","000311","2015_4_13_20_1_21"
000327,"22200","81000","000402","2015_4_13_20_11_22"
000328,"—","—","040402","2014_12_31_11_48_05"
000328,"21930","84119","030339","2014_12_31_11_48_05"
000328,"—","—","000402","2014_12_31_18_25_05"
000328,"21930","84119","030339","2014_12_31_11_50_06"
000328,"21172","82972","000311","2014_12_31_11_50_06"
000328,"—","—","000402","2014_12_31_11_20_30"
000328,"—","—","040402","2015_4_13_19_47_20"
000328,"—","—","040402","2015_2_17_14_32_15"
000328,"—","—","030339","2015_2_17_14_32_15"
000328,"25768","82426","000311","2015_2_17_14_32_15"
000328,"21172","82972","000311","2015_4_13_19_47_20"
000328,"—","—","000402","2014_12_31_11_50_06"
000328,"—","—","040402","2014_12_31_11_50_06"
000328,"22228","81000","000402","2015_2_17_14_32_15"
000328,"21172","82972","000311","2014_12_31_11_20_30"
000328,"—","—","040402","2014_12_31_18_25_05"
000328,"21930","84182","030339","2014_12_31_18_25_05"
000328,"21172","82972","000311","2014_12_31_18_25_05"
000328,"—","—","000402","2014_12_31_18_27_06"
000328,"—","—","040402","2014_12_31_11_20_30"
000328,"21930","83430","030339","2014_12_31_11_20_30"
000328,"21172","82972","000311","2014_12_31_11_48_05"
000328,"—","—","000402","2014_12_31_11_28_12"
000328,"—","—","040402","2014_12_31_11_28_12"
000328,"—","—","040402","2015_2_17_14_30_13"
000328,"—","—","000402","2014_12_31_11_48_05"
000328,"—","—","000402","2014_12_31_11_52_07"
000328,"—","—","040402","2014_12_31_11_52_07"
000328,"21930","83430","030339","2014_12_31_11_52_07"
000328,"21172","82972","000311","2014_12_31_11_52_07"
000328,"21172","82972","000311","2015_4_13_20_11_22"
000328,"—","—","040402","2014_12_31_18_27_06"
000328,"21930","83931","030339","2014_12_31_18_27_06"
000328,"21172","82972","000311","2014_12_31_18_27_06"
000328,"—","—","030339","2015_2_17_14_30_13"
000328,"23886","81296","000311","2015_2_17_14_30_13"
000328,"22200","81000","000402","2015_2_17_14_30_13"
000328,"22200","81000","000402","2015_4_13_19_47_20"
000328,"21172","82972","000311","2015_7_16_12_27_51"
000328,"21172","82972","000311","2015_7_16_12_29_52"
000328,"21930","83430","030339","2015_7_16_12_29_52"
000328,"21930","83430","000331","2015_7_16_12_29_52"
000328,"22228","81000","000402","2015_4_13_20_1_21"
000328,"21930","83430","030339","2015_7_16_12_27_51"
000328,"22200","81000","000402","2015_4_13_20_11_22"
000328,"—","—","040402","2015_4_13_20_11_22"
000328,"21930","83430","030339","2015_4_13_20_11_22"
000328,"21930","83430","030339","2015_4_13_19_47_20"
000328,"21930","83430","000331","2015_7_16_12_27_51"
000328,"21172","82972","000311","2015_4_13_20_1_21"
000328,"—","—","040402","2015_4_13_20_1_21"
000328,"21930","83430","030339","2015_4_13_20_1_21"
000328,"—","—","030339","2014_12_31_11_28_12"
000328,"25768","82426","000311","2014_12_31_11_28_12"
000329,"—","—","040402","2014_12_31_18_27_06"
000329,"22098","84099","030339","2014_12_31_18_27_06"
000329,"—","—","040402","2014_12_31_11_20_30"
000329,"22098","83598","030339","2014_12_31_11_20_30"
000329,"21010","82810","000311","2014_12_31_11_20_30"
000329,"—","—","000402","2014_12_31_11_28_12"
000329,"—","—","040402","2014_12_31_11_28_12"
000329,"—","—","030339","2014_12_31_11_28_12"
000329,"25602","82260","000311","2014_12_31_11_28_12"
000329,"—","—","040402","2015_2_17_14_30_13"
000329,"21010","82810","000311","2014_12_31_11_50_06"
000329,"—","—","000402","2014_12_31_11_20_30"
000329,"22098","83598","030339","2014_12_31_11_52_07"
000329,"21010","82810","000311","2014_12_31_11_52_07"
000329,"—","—","040402","2015_4_13_19_47_20"
000329,"—","—","000402","2014_12_31_18_25_05"
000329,"22098","84287","030339","2014_12_31_11_50_06"
000329,"—","—","000402","2014_12_31_11_48_05"
000329,"—","—","000402","2014_12_31_11_52_07"
000329,"—","—","040402","2014_12_31_11_52_07"
000329,"—","—","040402","2014_12_31_18_25_05"
000329,"21010","82810","000311","2014_12_31_18_27_06"
000329,"25602","82260","000311","2015_2_17_14_32_15"
000329,"21010","82810","000311","2015_4_13_19_47_20"
000329,"22200","81000","000402","2015_4_13_19_47_20"
000329,"22228","81000","000402","2015_2_17_14_32_15"
000329,"—","—","040402","2015_2_17_14_32_15"
000329,"—","—","030339","2015_2_17_14_32_15"
000329,"22098","84354","030339","2014_12_31_18_25_05"
000329,"21010","82810","000311","2014_12_31_18_25_05"
